"","Accession","ASV","OGT99","nt99","OGT95","nt95","CUBHE","CUB","dCUB","CPB","ConsistencyHE","nHE","nGenes","d20C","OGT","d99","transect","Jesse_aggname","nCAZy","All1","dCUBp","MeanRelAb","MaxRelAb","AllN","PC1","PC1t"
"3946","GCF_002836355.1",NA,4.11559,2,4.454424,6.8,0.76685825434766,NA,-0.362535067261061,-0.384514295692608,0.526089061287654,49,4282,2.28593590282084,4.11559,3.77454142918192,NA,"Enterobacterales",91,92,0.635995600596863,0.000118210647491518,0.00194577831132453,0.0214852872489491,1.12112486369044,4.49933423626005
"3947","GCF_002836415.1",NA,-0.02885,1.5,-0.02885,1.5,0.827639509511838,NA,-0.492024508252164,-0.397140793971663,0.542500154855303,49,3616,1.79440899348848,-0.02885,2.82443845161664,NA,"Enterobacterales",73,74,0.765485041587966,3.09389340462708e-07,4.21456342391132e-05,0.0204646017699115,1.28299682057491,4.66120619314452
"3948","GCF_002836505.1",NA,6.30103,1.8,7.450028,8.2,0.682999381398864,NA,-0.23929204892072,-0.395970001928416,0.513715725802455,47,2785,3.69710422884302,6.30103,6.57310508579076,NA,"Pseudomonadales, excl. SUP05 and SAR86",41,42,0.512752582256522,0.000215342819472737,0.00835812725236071,0.01508078994614,0.101381993729795,3.4795913662994
"3949","GCF_002836595.1",NA,2.9610875,1.8125,3.46618248511905,6.125,0.59069943937386,NA,-0.0923774552839951,-0.465549055808602,0.486661363652513,40,4091,4.55256153327214,2.9610875,14.8265348687508,NA,"Flavobacteriales",59,60,0.365837988619797,0.00639961350984442,0.383740183757225,0.0146663407479834,0.198532415056939,3.57674178762655
"3950","GCF_002836715.1",NA,6.30103,1.8,7.450028,8.2,0.676097563861566,NA,-0.232403463152233,-0.395325675221854,0.513280523239343,47,2735,3.9040081139,6.30103,6.92120299365671,NA,"Pseudomonadales, excl. SUP05 and SAR86",39,40,0.505863996488035,0.000215342819472737,0.00835812725236071,0.0146252285191956,0.0615873322536224,3.43979670482323
"3951","GCF_002836735.1",NA,6.30103,1.8,7.450028,8.2,0.678092964350648,NA,-0.234347224512904,-0.392836102109266,0.515428071945184,46,2816,4.00553542377982,6.30103,6.818445115247,NA,"Pseudomonadales, excl. SUP05 and SAR86",42,43,0.507807757848706,0.000215342819472737,0.00835812725236071,0.0152698863636364,0.0953097418280094,3.47351911439762
"3952","GCF_002836745.1",NA,7.37104285714286,1.85714285714286,6.94060916666667,7,0.678602189304271,NA,-0.279698151639769,-0.362474051343635,0.535885297239725,50,3871,6.1896337632657,7.37104285714286,6.42800940916884,NA,"Enterobacterales",78,79,0.553158684975571,0.000351021021181097,0.0108270403057047,0.0204081632653061,0.658310008520146,4.03651938108975
"3953","GCF_002836775.1",NA,6.30597254901961,1.58823529411765,6.06070230936819,4.19607843137255,0.714115949583263,NA,-0.332571817270456,-0.397176562841188,0.519463826851922,49,4216,3.11497085291032,6.30597254901961,5.11019699610393,NA,"Enterobacterales",109,110,0.606032350606258,0.000473066229929558,0.0145013537069317,0.0260910815939279,0.909827640968569,4.28803701353818
"3954","GCF_002838765.1",NA,7.083825,2,8.39091111111111,9,0.728880941714694,NA,-0.307795758639936,-0.37385555791369,0.531235127831816,48,2442,3.51485769185031,7.083825,4.44359905691763,NA,"Enterobacterales",38,39,0.581256291975738,2.5248094966371e-05,0.000823614680108059,0.015970515970516,0.167819882894973,3.54602925546458
"3955","GCF_002843355.2",NA,6.21415813953488,1.55813953488372,5.91916003875969,4.06976744186047,0.698881759000973,NA,-0.301704798073864,-0.414506649288559,0.520092627523444,51,3399,3.48883749668533,6.21415813953488,5.72639848049488,NA,"Enterobacterales",120,121,0.575165331409666,0.000407943875984079,0.0129560261593047,0.0355987055016181,0.266858881238755,3.64506825380836
"3956","GCF_002843605.1",NA,7.13775,1.5,6.90228333333333,2,0.879980441314164,NA,-0.583374041313586,-0.241291971167658,0.531164414937893,50,6037,1.27175806410643,7.13775,1.65169191135275,NA,"Pseudomonadales, excl. SUP05 and SAR86",97,98,0.856834574649388,6.46345671640514e-07,6.18410067715903e-05,0.0162332284247143,2.79399615818861,6.17220553075822
"3957","GCF_002844235.1",NA,15.5450818181818,1.54545454545455,14.8544542424242,3.45454545454545,0.802607303293566,NA,-0.461273313286927,-0.391662098698581,0.509335910195132,42,4024,1.29899675634499,15.5450818181818,2.13649712455824,NA,"Rhodospirillales",69,70,0.734733846622729,3.1195521139846e-05,0.000748263688123695,0.0173956262425447,1.41475714936679,4.7929665219364
"3958","GCF_002844275.1",NA,15.5450818181818,1.54545454545455,14.8544542424242,3.45454545454545,0.758288365323812,NA,-0.363091798194123,-0.352401894854826,0.527259470602137,42,4373,2.64225787495827,15.5450818181818,2.84583922700534,NA,"Rhodospirillales",69,70,0.636552331529925,3.13181165083156e-05,0.000748263688123695,0.016007317630917,1.25534610294298,4.63355547551258
"3959","GCF_002844375.1",NA,15.5450818181818,1.54545454545455,14.8544542424242,3.45454545454545,0.785317794513201,NA,-0.416525374264082,-0.389215311503225,0.485830239240305,43,4711,1.03641146104459,15.5450818181818,2.38602012071917,NA,"Rhodospirillales",78,79,0.689985907599884,3.13181165083156e-05,0.000748263688123695,0.0167692634260242,1.58653903451891,4.96474840708851
"3960","GCF_002844555.1",NA,8.0965875,1.5,8.19119908333333,2.95,0.58471135813009,NA,-0.0915399832918539,-0.420508217256417,0.528430165350181,41,3043,12.0670033112773,8.0965875,12.9808861365854,NA,"Flavobacteriales",54,55,0.365000516627656,2.5056375647655e-05,0.000302910974464604,0.0180742688136707,-0.345901086627667,3.03230828594194
"3961","GCF_002846555.1",NA,7.44551666666667,1.33333333333333,7.56392333333333,4,0.631057444306452,NA,-0.178255882787511,-0.452697556925591,0.504588263858772,41,5237,4.50133719658711,7.44551666666667,9.07729918747638,NA,"Flavobacteriales",113,114,0.451716416123313,5.61415011126176e-06,0.000189016203251078,0.0217681878938323,0.913339458719593,4.2915488312892
"3962","GCF_002847305.1",NA,7.43095625,1.375,7.84082083333333,2.125,0.635039441888948,NA,-0.183127803460772,-0.278446365818466,0.503388038841736,42,3886,5.85580556519479,7.43095625,8.83955038813452,NA,"Rhodobacterales",86,87,0.456588336796574,6.50333928438342e-06,0.000360351982517116,0.0223880597014925,0.294421830489866,3.67263120305947
"3963","GCF_002847445.1",NA,14.8611777777778,1.61111111111111,14.9092462962963,2.5,0.617997146092077,NA,-0.170144868713999,-0.28334998281957,0.462029148264119,45,4426,3.16449428510503,14.8611777777778,7.97083160765661,NA,"Rhodobacterales",83,84,0.443605402049801,4.50403270235761e-05,0.00156724192598632,0.0189787618617262,0.555161737049527,3.93337110961913
"3964","GCF_002849605.1",NA,14.8062659090909,1.68181818181818,14.2193367352092,5.09090909090909,0.857770098515602,NA,-0.503886722542748,-0.387012694201628,0.521648815455425,50,4075,1.04407360826322,14.8062659090909,1.56180470482362,NA,"Enterobacterales",67,68,0.77734725587855,0.000193892090603786,0.00152808515122774,0.0166871165644172,1.59930156773287,4.97751094030248
"3965","GCF_002849855.1",NA,14.800825,1.5,15.3535806746032,3.57142857142857,0.993272890083386,NA,-0.789378009863034,-0.355286766324617,0.532165767027586,48,4227,0.491356758584786,14.800825,0.719450908286507,NA,"Enterobacterales",75,76,1.06283854319884,0.000261480347426788,0.00900549213870342,0.0179796546013721,2.64845627546194,6.02666564803155
"3966","GCF_002850255.1",NA,12.5009210526316,1.78947368421053,12.8394400877193,3.94736842105263,0.91346858575219,NA,-0.675933459848443,-0.394873328395559,0.536565113287496,50,4487,0.858542095087387,12.5009210526316,1.18220202681601,NA,"Enterobacterales",90,91,0.949393993184245,0.000742261564849674,0.0632770901529945,0.0202808112324493,2.33366075225188,5.71187012482148
"3967","GCF_002855575.1",NA,8.91656,1.2,8.55082666666667,1.4,0.608219082802708,NA,-0.00178633817506599,-0.319624665276302,0.462397226698513,45,4506,3.25529784324624,8.91656,10.2813943115712,NA,"Rhodobacterales",95,96,0.275246871510868,1.1020525007325e-06,7.21828519020182e-05,0.0213049267643142,-0.035772841817699,3.34243653075191
"3968","GCF_002858675.1",NA,-1.29965,2,-1.29965,2,0.963436564729693,NA,-0.711571823774467,-0.299444503510105,0.590421590345849,52,4451,1.54991818918926,-1.29965,1.25873406667504,NA,"Enterobacterales",127,128,0.985032357110269,1.44418566543247e-07,1.77200026934404e-05,0.0287575825657156,2.30236467246782,5.68057404503742
"3969","GCF_002858715.1",NA,-1.29965,2,-1.29965,2,1.05547222777913,NA,-0.876142295125874,-0.284106208749457,0.577349529387641,47,4104,0.662757204799211,-1.29965,0.747766954776917,NA,"Enterobacterales",122,123,1.14960282846168,1.44418566543247e-07,1.77200026934404e-05,0.0299707602339181,2.69812890036206,6.07633827293166
"3970","GCF_002858805.1",NA,-1.29965,2,-1.29965,2,0.995928800205285,NA,-0.775990493562681,-0.30070751656872,0.582586943884298,49,4319,1.07006376018847,-1.29965,1.04273100891132,NA,"Enterobacterales",132,133,1.04945102689848,1.44418566543247e-07,1.77200026934404e-05,0.0307941653160454,2.43336178813149,5.81157116070109
"3971","GCF_002863645.1",NA,6.30103,1.8,7.450028,8.2,0.675568937714244,NA,-0.227464462511047,-0.391724781793423,0.510560654486743,46,2851,3.75802694149036,6.30103,6.94872150585336,NA,"Pseudomonadales, excl. SUP05 and SAR86",41,42,0.500924995846849,0.000215342819472737,0.00835812725236071,0.0147316730971589,0.0962673350115075,3.47447670758111
"3972","GCF_002863865.1",NA,22.99026,1.6,22.5361772222222,5,0.665254031544164,NA,-0.151918285786462,-0.313352328839262,0.566941358135174,49,4198,14.8189661566449,22.99026,4.26121864308203,NA,"Pseudomonadales, excl. SUP05 and SAR86",60,61,0.425378819122264,6.16768537041708e-05,0.00269645264689864,0.0145307289185326,0.458884157452981,3.83709353002259
"3973","GCF_002864045.1",NA,19.4424571428571,1.28571428571429,19.2700119047619,1.42857142857143,0.845466483961962,NA,-0.473440795573536,-0.368884693566602,0.528350440861942,47,5018,1.30352428526647,19.4424571428571,1.4745435181742,NA,"Pseudomonadales, excl. SUP05 and SAR86",70,71,0.746901328909338,1.16639609916712e-05,0.00157100479618522,0.0141490633718613,1.97120959114257,5.34941896371218
"3974","GCF_002864685.1",NA,13.2046625,1.875,14.1243395833333,6,0.682643980238729,NA,-0.257286428899726,-0.220576902780104,0.535769900303125,48,3688,7.81255648561427,13.2046625,5.26489265354103,NA,"Pseudomonadales, excl. SUP05 and SAR86",60,61,0.530746962235528,0.000180889551551955,0.0132065244172868,0.0165401301518438,0.558675127304758,3.93688449987436
"3975","GCF_002865605.1",NA,7.3402,1,7.3402,1,0.596834777964841,NA,-0.127932037511634,-0.217073670906205,0.484393780716283,43,3155,6.54840948627295,7.3402,11.8864370270766,NA,"Rhodobacterales",68,69,0.401392570847436,9.09481986345037e-08,1.77348987337282e-05,0.0218700475435816,-0.228994859351923,3.14921451321768
"3976","GCF_002866825.1",NA,10.2489176470588,1.52941176470588,10.2230743137255,3,0.66440171124721,NA,-0.215445347097598,-0.316689674197551,0.556165386207998,48,4186,11.7713941790345,10.2489176470588,6.52950723046387,NA,"Pseudomonadales, excl. SUP05 and SAR86",63,64,0.4889058804334,0.000796732783238114,0.0116071771411018,0.0152890587673196,0.663371284130858,4.04158065670046
"3977","GCF_002868715.1",NA,13.6890228070175,1.52631578947368,13.7711497953216,3.15789473684211,0.630486661516683,NA,-0.152785075027472,-0.345067188713245,0.55302992482921,48,3619,14.8292466675217,13.6890228070175,7.58604947111457,NA,"Pseudomonadales, excl. SUP05 and SAR86",67,68,0.426245608363274,0.0010277314307347,0.0116071771411018,0.0187897209173805,0.123660663942218,3.50187003651182
"3978","GCF_002871005.1",NA,9.27749411764706,1.29411764705882,9.49874117647059,2.41176470588235,0.595744853609816,NA,-0.146277888435294,-0.265298030800837,0.47198370464758,45,4839,4.76991157534901,9.27749411764706,11.5490326929204,NA,"Rhodobacterales",104,105,0.419738421771096,6.99645629286446e-05,0.00438611289179797,0.0216986980781153,0.618116725603021,3.99632609817263
"3979","GCF_002873135.1",NA,3.15822,1.4,3.09865483333333,2.8,0.745263911527131,NA,-0.350431499163744,-0.40391331747209,0.535596299011933,49,3874,3.12537777974506,3.15822,4.49687877356135,NA,"Enterobacterales",85,86,0.623892032499546,1.98886263534582e-05,0.000807359865394792,0.0221992772328343,0.877996506930748,4.25620587950035
"3980","GCF_002873335.1",NA,11.81975,1.5,10.5227625,4.5,0.908437026548079,NA,-0.660540260688145,-0.350602097435898,0.544263306851288,49,4510,1.06524716685438,11.81975,1.2352986247783,NA,"Enterobacterales",131,132,0.934000794023947,3.17855238596115e-06,0.000122974759430627,0.0292682926829268,2.14253956985561,5.52074894242521
"3981","GCF_002873395.1",NA,13.9958,1.66666666666667,14.2012083333333,4,0.82934863006084,NA,-0.479597923873494,-0.387481548226325,0.514044600307708,48,3259,1.14853474752871,13.9958,1.88089217083006,NA,"Enterobacterales",86,87,0.753058457209296,2.49005959795779e-05,0.00282683609735085,0.0266953053083768,0.971603092887588,4.34981246545719
"3982","GCF_002873455.1",NA,6.28534,1.4,6.571002,3.6,0.769102512776536,NA,-0.353845302804734,-0.359564805528755,0.49926727254887,50,4744,1.50822859750364,6.28534,3.49876705669521,NA,"Enterobacterales",105,106,0.627305836140536,0.000377209686757228,0.03601849448009,0.0223440134907251,1.29055846262931,4.66876783519891
"3983","GCF_002874965.1",NA,4.5638,1,4.5638,1,0.909611131673672,NA,-0.624574695513467,-0.251630832133559,0.548930669428332,51,6212,1.31620509407024,4.5638,1.48092926054572,NA,"Pseudomonadales, excl. SUP05 and SAR86",96,97,0.898035228849269,8.94272408789804e-07,0.000174383119714012,0.0156149388280747,3.02954475376318,6.40775412633279
"3984","GCF_002875705.1",NA,15.37345,1.66666666666667,14.2556966666667,4.33333333333333,0.780375472540838,NA,-0.37303337461912,-0.361111351856354,0.517094176341068,50,4698,1.83334693534654,15.37345,2.48667105768411,NA,"Enterobacterales",96,97,0.646493907954922,0.000238891854688884,0.0389132516759917,0.0206470838654747,1.36437943702257,4.74258880959217
"3985","GCF_002876705.1",NA,19.8815954545455,1.63636363636364,19.3501126262626,4.90909090909091,0.848178852418994,NA,-0.513171427738553,-0.346303980161814,0.512732042206354,51,4988,1.04070981534429,19.8815954545455,1.45296530856968,NA,"Enterobacterales",102,103,0.786631961074355,0.000129808488071028,0.00152808515122774,0.0206495589414595,1.98953935397382,5.36774872654343
"3986","GCF_002886045.1",NA,12.1503923076923,1.5,12.1136336538462,2.73076923076923,0.638601348354626,NA,-0.178940015176421,-0.445327601921273,0.501188770583119,41,4653,4.00419680983767,12.1503923076923,7.53063101165339,NA,"Flavobacteriales",251,252,0.452400548512223,0.000214400034803854,0.00809273554119759,0.0541586073500967,0.112361181886831,3.49057055445644
"3987","GCF_002887595.1",NA,14.9493666666667,1.62962962962963,15.5329848985891,5.03703703703704,0.804549550488342,NA,-0.470059003627696,-0.362130705018514,0.546004382465426,49,4897,2.43010132185677,14.9493666666667,2.17134977251862,NA,"Enterobacterales",118,119,0.743519536963498,0.015330192837891,0.301896718501632,0.0243005921993057,1.73631055821017,5.11451993077977
"3988","GCF_002890795.1",NA,3.57715,1.5,4.92067,5.5,0.718589022731904,NA,-0.29378486586989,-0.312273268254531,0.531568860748837,50,4241,4.32422238812049,3.57715,5.35009250364264,NA,"Pseudomonadales, excl. SUP05 and SAR86",85,86,0.567245399205692,2.56016729764249e-06,8.47314014573801e-05,0.0202782362650318,0.881174622597532,4.25938399516714
"3989","GCF_002890895.1",NA,3.57715,1.5,4.92067,5.5,0.720452081198319,NA,-0.309438978229232,-0.327403131660102,0.527192634439021,49,4081,3.82150344434308,3.57715,5.27882053033152,NA,"Pseudomonadales, excl. SUP05 and SAR86",83,84,0.582899511565034,2.56016729764249e-06,8.47314014573801e-05,0.0205831903945112,0.856878342480233,4.23508771504984
"3990","GCF_002890915.1",NA,3.57715,1.5,4.92067,5.5,0.754330347378299,NA,-0.370062529754655,-0.228568295246768,0.518860541694416,49,4342,2.91584171202656,3.57715,4.15438977891391,NA,"Pseudomonadales, excl. SUP05 and SAR86",64,65,0.643523063090457,2.56016729764249e-06,8.47314014573801e-05,0.0149700598802395,1.28246802297399,4.6606773955436
"3991","GCF_002893765.1",NA,6.5344625,1.5,6.20130625,2,0.685205223621507,NA,-0.233366214521067,-0.450959645282278,0.495971468122476,41,3652,2.42171742758866,6.5344625,6.24912059785726,NA,"Flavobacteriales",202,203,0.506826747856869,2.92599250517061e-06,0.000260270118176702,0.0555859802847755,-0.184142852305811,3.1940665202638
"3992","GCF_002895005.1",NA,14.618009375,1.6875,14.6039109461806,4.75,0.656669213028517,NA,-0.215443403822932,-0.451875409485827,0.517858227050496,42,2779,4.56731540906342,14.618009375,6.10924987644273,NA,"Flavobacteriales",85,86,0.488903937158734,0.00277997421637304,0.0508849943325486,0.0309463835912199,-0.245943553451612,3.13226581911799
"3993","GCF_002895435.1",NA,7.44551666666667,1.33333333333333,7.56392333333333,4,0.616398897944729,NA,-0.147552682176992,-0.456114671450181,0.494965640239299,42,5016,4.27747389340598,7.44551666666667,10.1818008319103,NA,"Flavobacteriales",115,116,0.421013215512794,5.61415011126176e-06,0.000189016203251078,0.0231259968102073,0.681087759697604,4.05929713226721
"3994","GCF_002899895.1",NA,4.7577,1,4.7577,1,0.794535919487565,NA,-0.45413521355117,-0.424731996080263,0.487346898366171,41,4413,0.94064856931673,4.7577,3.0479013441434,NA,"Flavobacteriales",102,103,0.727595746886972,1.42649852243283e-07,2.78167211874401e-05,0.0233401314298663,1.4721444252613,4.85035379783091
"3995","GCF_002899945.2",NA,4.7577,1,4.7577,1,0.826853416519227,NA,-0.5033687551239,-0.432501969471506,0.484241075383257,42,5096,0.706240890252189,4.7577,2.46603813039026,NA,"Flavobacteriales",118,119,0.776829288459702,1.42649852243283e-07,2.78167211874401e-05,0.0233516483516484,1.96077562114661,5.33898499371622
"3996","GCF_002900095.1",NA,7.68885,2,8.94497,7.5,0.619217561086408,NA,-0.147828389956832,-0.457223774119326,0.510199897608331,41,3415,5.5314905847044,7.68885,9.92199306525261,NA,"Flavobacteriales",128,129,0.421288923292634,7.47611385695107e-06,0.000371111065294931,0.0377745241581259,-0.300519566268264,3.07768980630134
"3997","GCF_002900965.1",NA,6.453825,2,9.2262,3.5,0.678365904633564,NA,-0.248660014394172,-0.287294689226159,0.500638406424114,43,3506,3.68818439591543,6.453825,6.55424709223512,NA,"Rhodobacterales",76,77,0.522120547729974,5.40872868378658e-06,0.000471356665488275,0.0219623502567028,0.35495341408397,3.73316278665358
